"kd_jenis_prw";"nm_perawatan";"kd_kategori";"material";"bhp";"tarif_tindakandr";"tarif_tindakanpr";"kso";"menejemen";"total_byrdr";"total_byrpr";"total_byrdrpr";"kd_pj";"kd_poli";"status"
"JP000024";"Aff Hetting Kecil 1 - 5";"-";"25000";"0";"30000";"0";"0";"0";"55000";"25000";"0";"A09";"U0009";"1"
"JP000025";"Aff Hetting Sedang 5 - 10";"-";"25000";"0";"40000";"75000";"0";"0";"65000";"100000";"0";"A09";"U0009";"1"
"JP000026";"Aff Hetting  Besar > 10";"-";"25000";"0";"50000";"10000";"0";"0";"75000";"35000";"0";"A09";"U0009";"1"
"JP000027";"Pelepasan Gips Tangan";"-";"25000";"0";"30000";"0";"0";"0";"55000";"25000";"0";"A09";"U0004";"1"
"JP000028";"Pelepasan Gips Kaki";"-";"25000";"0";"40000";"10000";"0";"0";"65000";"35000";"0";"A09";"U0004";"1"
"JP000029";"Neagel Ekstraksi";"-";"75000";"0";"0";"5000";"0";"0";"75000";"80000";"0";"A09";"U0004";"1"
"JP000030";"THT Serumen Proof 1 telinga";"-";"5000";"0";"40000";"0";"0";"0";"45000";"5000";"0";"A09";"U0011";"1"
"JP000031";"THT Serumen Proof 2 telinga";"-";"5000";"0";"70000";"0";"0";"0";"75000";"5000";"0";"A09";"U0011";"1"
"JP000032";"THT Corpal Telinga";"-";"0";"0";"45000";"0";"0";"0";"45000";"0";"0";"A09";"U0011";"1"
"JP000033";"PENYAKIT DALAM Fungsi Pleura";"-";"120000";"0";"180000";"0";"0";"0";"300000";"120000";"0";"A09";"U0003";"1"
"JP000034";"PENYAKIT DALAM Fungsi Sendi";"-";"0";"0";"75000";"0";"0";"0";"75000";"0";"0";"A09";"U0003";"1"
"JP000035";"PENYAKIT DALAM Injeksi Sendi";"-";"0";"0";"35000";"0";"0";"0";"35000";"0";"0";"A09";"U0003";"1"
"JP000036";"Fisioterapi General Exercise Kelas III";"-";"20000";"0";"0";"0";"0";"0";"20000";"20000";"0";"A09";"U0009";"1"
"JP000037";"Fisioterapi General Exercise Kelas II";"-";"25000";"0";"0";"0";"0";"0";"25000";"25000";"0";"A09";"U0009";"1"
"JP000038";"Fisioterapi General Exercise Kelas I";"-";"30000";"0";"0";"0";"0";"0";"30000";"30000";"0";"A09";"U0009";"1"
"JP000039";"Fisioterapi General Exercise Kelas VIP";"-";"35000";"0";"0";"0";"0";"0";"35000";"35000";"0";"A09";"U0009";"1"
"JP000040";"Fisioterapi Exercise dan IR ( seluruh badan ) Kelas III";"-";"15000";"0";"0";"0";"0";"0";"15000";"15000";"0";"A09";"U0009";"1"
"JP000041";"Fisioterapi Exercise dan IR ( seluruh badan ) Kelas II";"-";"20000";"0";"0";"0";"0";"0";"20000";"20000";"0";"A09";"U0009";"1"
"JP000042";"Fisioterapi Exercise dan IR ( seluruh badan ) Kelas I";"-";"25000";"0";"0";"0";"0";"0";"25000";"25000";"0";"A09";"U0009";"1"
"JP000043";"Fisioterapi Exercise dan IR ( seluruh badan ) Kelas VIP";"-";"30000";"0";"0";"0";"0";"0";"30000";"30000";"0";"A09";"U0009";"1"
"JP000044";"Fisioterapi Traksi Kelas III";"-";"20000";"0";"0";"0";"0";"0";"20000";"20000";"0";"A09";"U0009";"1"
"JP000045";"Fisioterapi Traksi Kelas II";"-";"23000";"0";"0";"0";"0";"0";"23000";"23000";"0";"A09";"U0009";"1"
"JP000046";"Fisioterapi Traksi Kelas I";"-";"25000";"0";"0";"0";"0";"0";"25000";"25000";"0";"A09";"U0009";"1"
"JP000047";"Fisioterapi Traksi Kelas VIP";"-";"28000";"0";"0";"0";"0";"0";"28000";"28000";"0";"A09";"U0009";"1"
"JP000048";"Fisioterapi Ultrasound Kelas III";"-";"15000";"0";"0";"0";"0";"0";"15000";"15000";"0";"A09";"U0009";"1"
"JP000049";"Fisioterapi Ultrasound Kelas II";"-";"15000";"0";"0";"0";"0";"0";"15000";"15000";"0";"A09";"U0009";"1"
"JP000050";"Fisioterapi Ultrasound Kelas I";"-";"20000";"0";"0";"0";"0";"0";"20000";"20000";"0";"A09";"U0009";"1"
"JP000051";"Fisioterapi Ultrasound Kelas VIP";"-";"20000";"0";"0";"0";"0";"0";"20000";"20000";"0";"A09";"U0009";"1"
"JP000052";"Fisioterapi Tens Kelas III";"-";"15000";"0";"0";"0";"0";"0";"15000";"15000";"0";"A09";"U0009";"1"
"JP000053";"Fisioterapi Tens Kelas II";"-";"15000";"0";"0";"0";"0";"0";"15000";"15000";"0";"A09";"U0009";"1"
"JP000054";"Fisioterapi Tens Kelas I";"-";"20000";"0";"0";"0";"0";"0";"20000";"20000";"0";"A09";"U0009";"1"
"JP000055";"Fisioterapi Tens Kelas VIP";"-";"20000";"0";"0";"0";"0";"0";"20000";"20000";"0";"A09";"U0009";"1"
"JP000056";"Fisioterapi Infra Merah Kelas III";"-";"6000";"0";"0";"0";"0";"0";"6000";"6000";"0";"A09";"U0009";"1"
"JP000057";"Fisioterapi Infra Merah Kelas II";"-";"8000";"0";"0";"0";"0";"0";"8000";"8000";"0";"A09";"U0009";"1"
"JP000058";"Fisioterapi Infra Merah Kelas I";"-";"9000";"0";"0";"0";"0";"0";"9000";"9000";"0";"A09";"U0009";"1"
"JP000059";"Fisioterapi Infra Merah Kelas VIP";"-";"10000";"0";"0";"0";"0";"0";"10000";"10000";"0";"A09";"U0009";"1"
"JP000061";"Radiologi Clavicula";"-";"80000";"0";"0";"0";"0";"0";"80000";"80000";"0";"A09";"U0008";"1"
"JP000062";"Radiologi Coxae";"-";"80000";"0";"0";"0";"0";"0";"80000";"80000";"0";"A09";"U0008";"1"
"JP000063";"Radiologi Scapula";"-";"80000";"0";"0";"0";"0";"0";"80000";"80000";"0";"A09";"U0008";"1"
"JP000064";"Radiologi Shoulder Joint";"-";"80000";"0";"0";"0";"0";"0";"80000";"80000";"0";"A09";"U0008";"1"
"JP000065";"Radiologi Thorax PA/AP/Lat";"-";"56000";"0";"24000";"0";"0";"0";"80000";"56000";"0";"A09";"U0008";"1"
"JP000066";"Radiologi BNO ( dng persiapan )";"-";"80000";"0";"0";"0";"0";"0";"80000";"80000";"0";"A09";"U0008";"1"
"JP000067";"Radiologi Cruris AP/Lat D/S";"-";"110000";"0";"0";"0";"0";"0";"110000";"110000";"0";"A09";"U0008";"1"
"JP000068";"Radiologi Femur AP/Lat D/S";"-";"110000";"0";"0";"0";"0";"0";"110000";"110000";"0";"A09";"U0008";"1"
"JP000069";"Radiologi Antebrachii AP/Lat D/S";"-";"110000";"0";"0";"0";"0";"0";"110000";"110000";"0";"A09";"U0008";"1"
"JP000070";"Radiologi Ankle joint AP/Lat D/S";"-";"110000";"0";"0";"0";"0";"0";"110000";"110000";"0";"A09";"U0008";"1"
"JP000071";"Radiologi Arctic Cubiti D/S";"-";"110000";"0";"0";"0";"0";"0";"110000";"110000";"0";"A09";"U0008";"1"
"JP000072";"Radiologi Kepala AP/Lat";"-";"110000";"0";"0";"0";"0";"0";"110000";"110000";"0";"A09";"U0008";"1"
"JP000073";"Radiologi Pelvis";"-";"80000";"0";"0";"0";"0";"0";"80000";"80000";"0";"A09";"U0008";"1"
"JP000074";"Radiologi Mandibula";"-";"80000";"0";"0";"0";"0";"0";"80000";"80000";"0";"A09";"U0008";"1"
"JP000075";"Radiologi Abdomen 2 posisi";"-";"150000";"0";"0";"0";"0";"0";"150000";"150000";"0";"A09";"U0008";"1"
"JP000076";"Radiologi Pedis D/S";"-";"110000";"0";"0";"0";"0";"0";"110000";"110000";"0";"A09";"U0008";"1"
"JP000077";"Radiologi Cervical AP/Lat";"-";"110000";"0";"0";"0";"0";"0";"110000";"110000";"0";"A09";"U0008";"1"
"JP000078";"Radiologi Thoracal AP/Lat/Obl";"-";"150000";"0";"0";"0";"0";"0";"150000";"150000";"0";"A09";"U0008";"1"
"JP000079";"Radiologi Thoracolumbal AP/Lat/Obl";"-";"150000";"0";"0";"0";"0";"0";"150000";"150000";"0";"A09";"U0008";"1"
"JP000080";"Radiologi Lumbosakral AP / Lat / Obl";"-";"150000";"0";"0";"0";"0";"0";"150000";"150000";"0";"A09";"U0008";"1"
"JP000081";"Radiologi Lumbal AP/Lat/Obl";"-";"150000";"0";"0";"0";"0";"0";"150000";"150000";"0";"A09";"U0008";"1"
"JP000082";"Radiologi Manus D/S";"-";"110000";"0";"0";"0";"0";"0";"110000";"110000";"0";"A09";"U0008";"1"
"JP000083";"Radiologi Abdomen 3 posisi";"-";"230000";"0";"0";"0";"0";"0";"230000";"230000";"0";"A09";"U0008";"1"
"JP000084";"Radiologi Penggantian per - Film";"-";"10000";"0";"0";"0";"0";"0";"10000";"10000";"0";"A09";"U0008";"1"
"JP000085";"Ultra Sono Grafi  Jasa Operator dr. Spesialis ";"-";"90000";"0";"60000";"0";"0";"0";"150000";"90000";"0";"A09";"U0009";"1"
"JP000086";"Periksa Lab DR";"-";"45000";"0";"0";"0";"0";"0";"45000";"45000";"0";"A09";"U0009";"1"
"JP000087";"Periksa Lab AtHct";"-";"30000";"0";"0";"0";"0";"0";"30000";"30000";"0";"A09";"U0009";"1"
"JP000088";"Periksa Lab Golongan Darah";"-";"30000";"0";"0";"0";"0";"0";"30000";"30000";"0";"A09";"U0009";"1"
"JP000089";"Periksa Lab Gula Darah Puasa";"RJU";"15000";"0";"0";"0";"0";"0";"15000";"15000";"0";"A09";"U0009";"1"
"JP000090";"Periksa Lab Ureum Creatinin";"-";"50000";"0";"0";"0";"0";"0";"50000";"50000";"0";"A09";"U0009";"1"
"JP000091";"Periksa Lab Uric Acid / Asam urat";"-";"25000";"0";"0";"0";"0";"0";"25000";"25000";"0";"A09";"U0009";"1"
"JP000092";"Periksa Lab Cholesterol";"-";"25000";"0";"0";"0";"0";"0";"25000";"25000";"0";"A09";"U0009";"1"
"JP000093";"Periksa Lab Pemeriksaan BTA";"-";"25000";"0";"0";"0";"0";"0";"25000";"25000";"0";"A09";"U0009";"1"
"JP000094";"Periksa Lab Widal";"-";"40000";"0";"0";"0";"0";"0";"40000";"40000";"0";"A09";"U0009";"1"
"JP000095";"Periksa Lab Trigelserid";"-";"25000";"0";"0";"0";"0";"0";"25000";"25000";"0";"A09";"U0009";"1"
"JP000097";"Periksa Lab STPT";"-";"25000";"0";"0";"0";"0";"0";"25000";"25000";"0";"A09";"U0009";"1"
"JP000098";"Periksa Lab GDS";"-";"15000";"0";"0";"0";"0";"0";"15000";"15000";"0";"A09";"U0009";"1"
"JP000100";"Periksa Lab HB";"-";"13000";"0";"0";"0";"0";"0";"13000";"13000";"0";"A09";"U0009";"1"
"JP000101";"Periksa Lab Billirubin Total";"-";"50000";"0";"0";"0";"0";"0";"50000";"50000";"0";"A09";"U0009";"1"
"JP000102";"Periksa Lab Darah lengkap ( Pre OP )";"-";"240000";"0";"0";"0";"0";"0";"240000";"240000";"0";"A09";"U0009";"1"
"JP000103";"Periksa Lab Laju Endap Darah ( LED )";"-";"13000";"0";"0";"0";"0";"0";"13000";"13000";"0";"A09";"U0009";"1"
"JP000104";"Periksa Lab CT - BT";"-";"20000";"0";"0";"0";"0";"0";"20000";"20000";"0";"A09";"U0009";"1"
"JP000105";"Periksa Lab Thypoid IgG + IgM";"-";"65000";"0";"0";"0";"0";"0";"65000";"65000";"0";"A09";"U0009";"1"
"JP000106";"Periksa Lab Urine";"-";"25000";"0";"0";"0";"0";"0";"25000";"25000";"0";"A09";"U0009";"1"
"JP000107";"Periksa Lab GDS /GD2JPP";"-";"25000";"0";"0";"0";"0";"0";"25000";"25000";"0";"A09";"U0009";"1"
"JP000108";"Periksa Lab Albumin";"-";"25000";"0";"0";"0";"0";"0";"25000";"25000";"0";"A09";"U0009";"1"
"JP000109";"Periksa Lab Total Protein";"-";"25000";"0";"0";"0";"0";"0";"25000";"25000";"0";"A09";"U0009";"1"
"JP000110";"Periksa Lab Profil lipid";"-";"95000";"0";"5000";"5000";"0";"0";"100000";"100000";"0";"A09";"U0009";"1"
"JP000111";"Periksa Lab PRC / kantong";"-";"250000";"0";"0";"0";"0";"0";"250000";"250000";"0";"A09";"U0009";"1"
"JP000112";"Pelayanan Poli Gigi dan Mulut Pemeriksaan dan diagnosa";"-";"12000";"0";"0";"0";"0";"0";"12000";"12000";"0";"A09";"U0009";"1"
"JP000113";"Pelayanan Poli Gigi dan Mulut Tambalan gigi sementara Dewasa pergigi";"-";"25000";"0";"0";"0";"0";"0";"25000";"25000";"0";"A09";"U0009";"1"
"JP000114";"Pelayanan Poli Gigi dan Mulut Tambalan gigi sementara Anak pergigi";"-";"15000";"0";"0";"0";"0";"0";"15000";"15000";"0";"A09";"U0009";"1"
"JP000115";"Pelayanan Poli Gigi dan Mulut Tambalan gigi tetap Dewasa pergigi";"-";"35000";"0";"0";"0";"0";"0";"35000";"35000";"0";"A09";"U0009";"1"
"JP000116";"Pelayanan Poli Gigi dan Mulut Tambalan gigi tetap Anak pergigi";"-";"25000";"0";"0";"0";"0";"0";"25000";"25000";"0";"A09";"U0009";"1"
"JP000117";"Pelayanan Poli Gigi dan Mulut Perawatan saluran akar sederhana";"-";"25000";"0";"0";"0";"0";"0";"25000";"25000";"0";"A09";"U0009";"1"
"JP000118";"Pelayanan Poli Gigi dan Mulut Pencabutan gigi Dewasa sederhana pergigi";"-";"40000";"0";"0";"0";"0";"0";"40000";"40000";"0";"A09";"U0009";"1"
"JP000119";"Pelayanan Poli Gigi dan Mulut Pencabutan gigi Dewasa dengan penyulit pergigi";"-";"50000";"0";"0";"0";"0";"0";"50000";"50000";"0";"A09";"U0009";"1"
"JP000120";"Pelayanan Poli Gigi dan Mulut Pencabutan gigi Anak dengan semprotan pergigi";"-";"15000";"0";"0";"0";"0";"0";"15000";"15000";"0";"A09";"U0009";"1"
"JP000121";"Pelayanan Poli Gigi dan Mulut Pencabutan gigi Anak dengan suntik pergigi";"-";"25000";"0";"0";"0";"0";"0";"25000";"25000";"0";"A09";"U0009";"1"
"JP000122";"Pelayanan Poli Gigi dan Mulut Pencabutan gigi Pembersihan karang gigi per rahang";"-";"20000";"0";"0";"0";"0";"0";"20000";"20000";"0";"A09";"U0009";"1"
"JP000123";"Pelayanan Poli Gigi dan Mulut Pencabutan gigi Pembersihan bekas hitam rokok per ";"-";"25000";"0";"0";"0";"0";"0";"25000";"25000";"0";"A09";"U0009";"1"
"JP000124";"Pelayanan Poli Gigi dan Mulut Pencabutan gigi Merapikan permukaan tonjol gigi";"-";"25000";"0";"0";"0";"0";"0";"25000";"25000";"0";"A09";"U0009";"1"
"JP000146";"Konsul Dokter Spesialis Gigi & Mulut";"RJU";"25000";"0";"75000";"0";"0";"0";"100000";"0";"0";"A09";"U0010";"1"
"JP000147";"Periksa Poliklinik Kandungan USG + Pemfis";"KP011";"25000";"0";"75000";"0";"0";"0";"100000";"25000";"100000";"A09";"U0001";"1"
"JP000150";"Konsul Dokter Spesialis Jantung";"RJU";"25000";"0";"75000";"0";"0";"0";"100000";"0";"0";"A09";"U0012";"1"
"JP000153";"Konsul Dokter Spesialis Kulit & Kelamin";"RJU";"25000";"0";"75000";"0";"0";"0";"100000";"0";"0";"A09";"U0006";"1"
"JP000154";"Konsul Dokter Spesialis Radiologi";"RJU";"25000";"0";"75000";"0";"0";"0";"100000";"0";"0";"A09";"U0008";"1"
"JP000162";"Jasa Keperawatan Kelas I";"-";"25000";"0";"25000";"0";"0";"0";"50000";"25000";"0";"A09";"U0009";"1"
"JP000163";"Jasa Keperawatan Kelas II";"-";"25000";"0";"25000";"0";"0";"0";"50000";"25000";"0";"A09";"U0009";"1"
"JP000164";"Jasa Keperawatan Kelas III";"-";"10000";"0";"15000";"0";"0";"0";"25000";"10000";"0";"A09";"U0009";"1"
"JP000165";"Jasa Keperawatan Kelas VIP";"-";"35000";"0";"40000";"0";"0";"0";"75000";"35000";"0";"A09";"U0009";"1"
"JP000181";"IRD Menjahit Luka < 5";"RJU";"25000";"0";"30000";"0";"0";"0";"25000";"55000";"0";"A09";"U0009";"1"
"JP000182";"IRD Menjahit Luka 5 - 15";"RJU";"25000";"0";"45000";"0";"0";"0";"25000";"70000";"0";"A09";"U0009";"1"
"JP000183";"IRD Menjahit Luka 5 - 30";"RJU";"25000";"0";"55000";"30000";"0";"0";"55000";"80000";"0";"A09";"U0009";"1"
"JP000184";"IRD Pasang Spalk Ukuran Kecil pakai kayu";"-";"25000";"0";"0";"15000";"0";"0";"25000";"40000";"0";"A09";"U0009";"1"
"JP000185";"IRD Pasang Spalk Ukuran Kecil pakai kardus";"-";"10000";"0";"0";"15000";"0";"0";"10000";"25000";"0";"A09";"U0009";"1"
"JP000186";"IRD Pasang Spalk  Ukuran Besar pakai kayu";"-";"35000";"0";"0";"15000";"0";"0";"35000";"50000";"0";"A09";"U0009";"1"
"JP000187";"IRD Pasang Spalk Ukuran Besar pakai kardus";"-";"20000";"0";"0";"15000";"0";"0";"20000";"35000";"0";"A09";"U0009";"1"
"JP000188";"IRD Medikasi Luka Kecil";"-";"25000";"0";"0";"1000";"0";"0";"25000";"26000";"0";"A09";"U0009";"1"
"JP000189";"IRD Medikasi Luka Sedang";"-";"35000";"0";"0";"2500";"0";"0";"35000";"37500";"0";"A09";"U0009";"1"
"JP000190";"IRD Medikasi Luka Besar";"-";"50000";"0";"0";"5000";"0";"0";"50000";"55000";"0";"A09";"U0009";"1"
"JP000191";"IRD Aff Hetting  Kecil 1 - 5";"-";"25000";"0";"0";"2000";"0";"0";"25000";"27000";"0";"A09";"U0009";"1"
"JP000192";"IRD Aff Hetting  Sedang 5 - 10";"-";"35000";"0";"0";"3000";"0";"0";"35000";"38000";"0";"A09";"U0009";"1"
"JP000193";"IRD Aff Hetting  Besar > 10";"-";"40000";"0";"0";"5000";"0";"0";"40000";"45000";"0";"A09";"U0009";"1"
"JP000194";"IRD Amputasi 1 - 2 Ruas";"-";"120000";"0";"0";"80000";"0";"0";"120000";"200000";"0";"A09";"U0009";"1"
"JP000195";"IRD Amputasi 3 - 5 Ruas";"-";"210000";"0";"0";"140000";"0";"0";"210000";"350000";"0";"A09";"U0009";"1"
"JP000196";"IRD Pasang DC";"-";"65000";"0";"0";"5000";"0";"0";"65000";"70000";"0";"A09";"U0009";"1"
"JP000197";"IRD Aff DC ";"-";"25000";"0";"0";"2500";"0";"0";"25000";"27500";"0";"A09";"U0009";"1"
"JP000198";"IRD NGT ";"-";"45000";"0";"0";"5000";"0";"0";"45000";"50000";"0";"A09";"U0009";"1"
"JP000199";"IRD EKG";"-";"75000";"0";"25000";"0";"0";"50000";"150000";"0";"0";"A09";"U0009";"1"
"JP000200";"IRD Nebulizer";"KP";"35000";"0";"35000";"0";"0";"0";"70000";"35000";"70000";"A09";"U0009";"1"
"JP000201";"IRD Oksigen per 1/2 jam";"-";"25000";"0";"0";"0";"0";"0";"25000";"25000";"0";"A09";"U0009";"1"
"JP000202";"IRD Fungsi";"-";"180000";"0";"0";"120000";"0";"0";"180000";"300000";"0";"A09";"U0009";"1"
"JP000203";"IRD Section";"-";"25000";"0";"0";"0";"0";"0";"25000";"25000";"0";"A09";"U0009";"1"
"JP000204";"IRD Neagel";"-";"95000";"0";"0";"5000";"0";"0";"95000";"100000";"0";"A09";"U0009";"1"
"JP000205";"IRD Lavement";"-";"15000";"0";"0";"2500";"0";"0";"15000";"17500";"0";"A09";"U0009";"1"
"JP000206";"Sirkumsisi ";"-";"140000";"0";"210000";"0";"0";"0";"0";"0";"350000";"A09";"U0009";"1"
"JP000208";"IRD Serumen proof  1 telinga";"-";"40000";"0";"0";"5000";"0";"0";"40000";"45000";"0";"A09";"U0009";"1"
"JP000209";"IRD  Serumen proof 2 telinga ";"-";"75000";"0";"0";"5000";"0";"0";"75000";"80000";"0";"A09";"U0009";"1"
"JP000210";"IRD Incisi Kecil ( dengan oral tanpa hetting )";"-";"50000";"0";"0";"2000";"0";"0";"50000";"52000";"0";"A09";"U0009";"1"
"JP000211";"IRD Incisi Sedang ( dengan oral tanpa hetting )";"-";"75000";"0";"0";"3000";"0";"0";"75000";"78000";"0";"A09";"U0009";"1"
"JP000212";"IRD Incisi Besar";"-";"100000";"0";"0";"5000";"0";"0";"100000";"105000";"0";"A09";"U0009";"1"
"JP000213";"IRD Aff Gypsona Tangan";"-";"50000";"0";"0";"0";"0";"0";"50000";"50000";"0";"A09";"U0009";"1"
"JP000214";"IRD Aff Gypsona kaki";"-";"100000";"0";"0";"0";"0";"0";"100000";"100000";"0";"A09";"U0009";"1"
"JP000215";"IRD Pasien GO ( termasuk oral dan tanpa injeksi )  ";"-";"100000";"0";"0";"0";"0";"0";"100000";"100000";"0";"A09";"U0009";"1"
"JP000216";"IRD Pasien GO ( termasuk oral dan dengan injeksi )  ";"-";"200000";"0";"0";"0";"0";"0";"200000";"200000";"0";"A09";"U0009";"1"
"JP000217";"IRD Spooling";"-";"25000";"0";"0";"0";"0";"0";"25000";"25000";"0";"A09";"U0009";"1"
"JP000218";"IRD Gudel Dewasa ( belum termasuk alat )";"-";"25000";"0";"0";"0";"0";"0";"25000";"25000";"0";"A09";"U0009";"1"
"JP000228";"Pelayanan Mobil Ambulance 1 - 5 km ";"-";"50000";"0";"0";"0";"0";"0";"50000";"50000";"0";"A09";"U0009";"1"
"JP000229";"Pelayanan Mobil Ambulance > 5 km. per km ";"-";"5000";"0";"0";"0";"0";"0";"5000";"5000";"0";"A09";"U0009";"1"
"JP000230";"Jasa Perawat Pendamping Ambulance";"-";"70000";"0";"0";"0";"0";"0";"70000";"70000";"0";"A09";"U0009";"1"
"JP000232";"Pelayanan Mobil Ambulance Mobil Jenazah < 15 km";"-";"50000";"0";"0";"0";"0";"0";"50000";"50000";"0";"A09";"U0009";"1"
"JP000233";"Pelayanan Mobil Ambulance Mobil Jenazah > 15 km - 30 km";"-";"75000";"0";"0";"0";"0";"0";"75000";"75000";"0";"A09";"U0009";"1"
"JP000234";"Pelayanan Mobil Ambulance Mobil jenazah > 50 km per - km";"-";"5000";"0";"0";"0";"0";"0";"5000";"5000";"0";"A09";"U0009";"1"
"JP000331";"Administrasi Rekam Medik Kelas VVIP";"-";"150000";"0";"0";"0";"0";"0";"150000";"150000";"0";"A09";"U0009";"1"
"JP000332";"Administrasi Rekam Medik Kelas VIP-I-II-III";"-";"100000";"0";"0";"0";"0";"0";"100000";"100000";"0";"A09";"U0009";"1"
"JP000333";"Administrasi Rekam Medik Kelas I-II-III";"-";"100000";"0";"0";"0";"0";"0";"100000";"100000";"0";"A09";"U0009";"1"
"JP000334";"Kartu Pendaftaran";"-";"10000";"0";"0";"0";"0";"0";"10000";"10000";"0";"A09";"U0009";"1"
"JP000335";"Administrasi Pendaftaran Rawat Jalan";"-";"10000";"0";"0";"0";"0";"0";"10000";"10000";"0";"A09";"U0009";"1"
"JP000336";"Klaim Asuransi";"-";"25000";"0";"0";"0";"0";"0";"25000";"25000";"0";"A09";"U0009";"1"
"JP100199";"EEG";"-";"95000";"0";"25000";"0";"0";"0";"120000";"0";"0";"A09";"U0009";"1"
"JP1324565";"Konsul Dokter Spesialis Jantung";"RJU";"25000";"0";"75000";"0";"0";"0";"100000";"0";"0";"A09";"U0012";"1"
"K.0001";"Pemeriksaan Poli Spesialis Karyawan";"KP026";"50000";"0";"0";"0";"0";"50000";"100000";"0";"0";"-";"UMU";"1"
"R101";"Ambulance Tanpa Pendamping Dalam Kota Martapura";"-";"30000";"0";"0";"20000";"0";"0";"50000";"0";"0";"A09";"U0009";"1"
"R102";"Ambulance Paramedik Dalam Kota Martapura";"-";"42250";"0";"0";"20000";"0";"0";"62250";"0";"0";"A38";"U0009";"1"
"R103";"Paramedik Pendamping Ambulance Dalam Kota Martapura";"-";"0";"0";"0";"20000";"0";"0";"20000";"0";"0";"A38";"U0009";"1"
"R104";"Dokter Umum Pendamping Ambulance Dalam Kota Martapura";"-";"0";"0";"45000";"0";"0";"0";"0";"45000";"0";"A38";"U0009";"1"
"R105";"Dokter Spesialis Pendamping Ambulance Dalam Kota Martapura";"-";"0";"0";"100000";"0";"0";"0";"0";"100000";"0";"A38";"U0009";"1"
"R201";"Ambulance Tanpa Pendamping Luar Kota Setiap Tambahan 1 km";"-";"3000";"0";"0";"2000";"0";"0";"5000";"0";"0";"A38";"U0009";"1"
"R202";"Ambulance Paramedik Luar Kota Setiap Tambahan 1 km";"-";"2600";"0";"0";"2000";"0";"0";"4600";"0";"0";"A38";"U0009";"1"
"R203";"Paramedik Pendamping Ambulance Luar Kota Setiap Tambahan 1 km";"-";"0";"0";"0";"2000";"0";"0";"2000";"0";"0";"A38";"U0009";"1"
"R204";"Dokter Umum Pendamping Ambulance Luar Kota Setiap Tambahan 1 km";"-";"0";"0";"4500";"0";"0";"0";"0";"4500";"0";"A38";"U0009";"1"
"R205";"Dokter Spesialis Pendamping Ambulance Luar Kota Setiap Tambahan 1 km";"-";"0";"0";"10000";"0";"0";"0";"0";"10000";"0";"A38";"U0009";"1"
"RJ00001";"Asuhan Keperawatan";"KP026";"90000";"0";"0";"0";"0";"0";"90000";"90000";"90000";"-";"U0003";"1"
"RJ00002";"PEMERIKSAAN DOKTER SPESIALIS";"KP026";"200000";"0";"0";"0";"0";"0";"200000";"200000";"200000";"-";"1.";"1"
"RJ00855";"Injeksi Uji Coba 1";"-";"20000";"0";"20000";"0";"0";"0";"40000";"0";"0";"A09";"UMU";"1"
"RJ00856";"Injeksi Uji Coba 2";"-";"20000";"0";"5000";"10000";"0";"0";"0";"0";"35000";"A09";"UMU";"1"
"RJ00857";"Injeksi Uji Coba 3";"-";"20000";"10000";"10000";"10000";"10000";"10000";"0";"0";"70000";"A09";"UMU";"1"
"RJ00858";"Tindakan Uji Coba Perawat";"KP026";"10000";"10000";"0";"20000";"10000";"10000";"0";"60000";"0";"-";"UMU";"1"
"RJ00859";"USG Ginjal";"RJU";"200000";"0";"0";"0";"0";"0";"200000";"200000";"200000";"-";"U0052";"1"
"RJ00860";"Konsul Anastesi";"RJU";"100000";"0";"0";"0";"0";"0";"100000";"100000";"100000";"-";"U0009";"1"
"RJ00861";"Pemeriksaan Poli Spesialis";"KP026";"50000";"0";"150000";"0";"0";"50000";"250000";"0";"0";"-";"BDS";"1"
"RJ00862";"konsul rajal hari libur";"KP1";"25000";"0";"100000";"0";"0";"0";"125000";"0";"0";"-";"OBG";"1"
"RJ00863";"FISIOTERAPI CONTOH";"ok35";"30000";"20000";"0";"30000";"0";"0";"0";"80000";"0";"-";"U0053";"1"
"RJ00864";"PEMERIKSAAN DOKTER SPESIALIS SYARAF";"KS";"40000";"20000";"60000";"0";"0";"0";"120000";"0";"0";"-";"U0044";"1"
"RJ00865";"Tarif Uji Coba Baru";"KP1";"10000";"10000";"20000";"5000";"5000";"10000";"0";"0";"60000";"-";"ANA";"1"
"RJ00866";"TAMBAL GUSI";"-";"40000";"20000";"30000";"0";"10000";"10000";"110000";"0";"0";"-";"UMU";"1"
"RJ00867";"Tarif Lab";"KP026";"100000";"0";"0";"0";"0";"0";"100000";"100000";"100000";"B1";"BSY";"1"
"RJ24566";"TES TARIF";"KP026";"9375";"0";"63750";"0";"0";"1875";"75000";"0";"0";"-";"U0009";"1"
"RJ24567";"TARIF TINDAKAN BARU";"KP";"50000";"0";"60000";"0";"0";"0";"110000";"0";"0";"-";"UMU";"1"
"RJ24568";"TARIF TINDAKAN BARU";"KP";"110000";"0";"0";"0";"0";"0";"0";"110000";"0";"-";"UMU";"1"
